Date,Price,Open,High,Low,Vol.,Change %,Date_m
11-06-13,1626.13,1638.64,1640.13,1622.92,0,-1.02,41436
12-06-13,1612.52,1629.94,1637.71,1610.92,0,-0.84,41437
13-06-13,1636.36,1612.15,1639.25,1608.07,0,1.48,41438
14-06-13,1626.73,1635.52,1640.80,1623.96,0,-0.59,41439
17-06-13,1639.04,1630.64,1646.50,1630.34,0,0.76,41442
18-06-13,1651.81,1639.77,1654.19,1639.77,0,0.78,41443
19-06-13,1628.93,1651.83,1652.45,1628.91,0,-1.39,41444
20-06-13,1588.19,1624.62,1624.62,1584.32,0,-2.5,41445
21-06-13,1592.43,1588.62,1599.19,1577.70,0,0.27,41446
24-06-13,1573.09,1588.77,1588.77,1560.33,0,-1.21,41449
25-06-13,1588.03,1577.52,1593.79,1577.09,0,0.95,41450
26-06-13,1603.26,1592.27,1606.83,1592.27,0,0.96,41451
27-06-13,1613.20,1606.44,1620.07,1606.44,0,0.62,41452
28-06-13,1606.28,1611.12,1615.94,1601.06,0,-0.43,41453
01-07-13,1614.96,1609.78,1626.61,1609.78,0,0.54,41456
02-07-13,1614.08,1614.29,1624.26,1606.77,0,-0.05,41457
03-07-13,1615.41,1611.48,1618.97,1604.57,0,0.08,41458
05-07-13,1631.89,1618.65,1632.07,1614.71,0,1.02,41460
08-07-13,1640.46,1634.20,1644.68,1634.20,0,0.53,41463
09-07-13,1652.32,1642.89,1654.18,1642.89,0,0.72,41464
10-07-13,1652.62,1651.56,1657.92,1647.66,0,0.02,41465
11-07-13,1675.02,1657.41,1676.63,1657.41,0,1.36,41466
12-07-13,1680.19,1675.26,1680.19,1672.33,0,0.31,41467
15-07-13,1682.50,1679.59,1684.51,1677.89,0,0.14,41470
16-07-13,1676.26,1682.70,1683.73,1671.84,0,-0.37,41471
17-07-13,1680.91,1677.91,1684.75,1677.91,0,0.28,41472
18-07-13,1689.37,1681.05,1693.12,1681.05,0,0.5,41473
19-07-13,1692.09,1686.15,1692.09,1684.08,0,0.16,41474
22-07-13,1695.53,1694.41,1697.61,1690.67,0,0.2,41477
23-07-13,1692.39,1696.63,1698.78,1691.13,0,-0.19,41478
24-07-13,1685.94,1696.06,1698.38,1682.57,0,-0.38,41479
25-07-13,1690.25,1685.21,1690.94,1680.07,0,0.26,41480
26-07-13,1691.65,1687.31,1691.85,1676.03,0,0.08,41481
29-07-13,1685.33,1690.32,1690.92,1681.86,0,-0.37,41484
30-07-13,1685.96,1687.92,1693.19,1682.42,0,0.04,41485
31-07-13,1685.73,1687.76,1698.43,1684.94,0,-0.01,41486
01-08-13,1706.87,1689.42,1707.85,1689.42,0,1.25,41487
02-08-13,1709.67,1706.10,1709.67,1700.68,0,0.16,41488
05-08-13,1707.14,1708.01,1709.24,1703.55,0,-0.15,41491
06-08-13,1697.37,1705.79,1705.79,1693.29,0,-0.57,41492
07-08-13,1690.91,1695.30,1695.30,1684.91,0,-0.38,41493
08-08-13,1697.48,1693.35,1700.18,1688.38,0,0.39,41494
09-08-13,1691.42,1696.10,1699.42,1686.02,0,-0.36,41495
12-08-13,1689.47,1688.37,1691.49,1683.35,0,-0.12,41498
13-08-13,1694.16,1690.65,1696.81,1682.62,0,0.28,41499
14-08-13,1685.39,1693.88,1695.52,1684.83,0,-0.52,41500
15-08-13,1661.32,1679.61,1679.61,1658.59,0,-1.43,41501
16-08-13,1655.83,1661.22,1663.60,1652.61,0,-0.33,41502
19-08-13,1646.06,1655.25,1659.18,1645.84,0,-0.59,41505
20-08-13,1652.35,1646.81,1658.92,1646.08,0,0.38,41506
21-08-13,1642.80,1650.66,1656.99,1639.43,0,-0.58,41507
22-08-13,1656.96,1645.03,1659.55,1645.03,0,0.86,41508
23-08-13,1663.50,1659.92,1664.85,1654.81,0,0.39,41509
