Date,Price,Open,High,Low,Vol.,Change %,Date_m
01-09-17,89.23,73.23,98.28,71.51,1.92M,21.85,42979
02-09-17,79.84,89.23,93.85,73.87,1.33M,-10.52,42980
03-09-17,79.44,79.84,84.62,77.26,596.17K,-0.5,42981
04-09-17,71.25,79.44,79.51,64.00,1.24M,-10.31,42982
05-09-17,74.19,71.25,74.95,66.00,767.79K,4.13,42983
06-09-17,81.47,74.19,82.67,74.19,903.49K,9.81,42984
07-09-17,80.23,81.47,82.75,77.37,558.71K,-1.52,42985
08-09-17,73.70,80.23,82.11,68.12,1.04M,-8.14,42986
09-09-17,71.27,73.70,74.50,69.10,425.96K,-3.3,42987
10-09-17,67.44,71.27,71.44,65.02,561.40K,-5.37,42988
11-09-17,68.28,67.44,71.55,65.50,414.83K,1.25,42989
12-09-17,66.00,68.28,71.93,65.02,578.21K,-3.34,42990
13-09-17,61.80,66.00,66.46,57.74,1.09M,-6.36,42991
14-09-17,45.42,61.80,62.60,45.10,1.59M,-26.5,42992
15-09-17,52.29,45.42,62.41,33.56,3.02M,15.13,42993
16-09-17,52.47,52.29,59.00,50.64,846.88K,0.34,42994
17-09-17,51.37,52.47,54.10,47.87,562.90K,-2.1,42995
18-09-17,56.30,51.37,58.00,51.36,871.12K,9.6,42996
19-09-17,52.95,56.30,56.86,51.38,605.01K,-5.95,42997
20-09-17,51.57,52.95,54.60,51.11,337.58K,-2.61,42998
21-09-17,46.61,51.57,52.50,45.18,806.76K,-9.62,42999
22-09-17,47.81,46.61,49.72,45.00,680.97K,2.57,43000
23-09-17,49.41,47.81,50.24,46.45,324.24K,3.35,43001
24-09-17,47.70,49.41,49.58,47.10,231.67K,-3.46,43002
25-09-17,52.22,47.70,53.25,47.53,492.37K,9.48,43003
26-09-17,52.34,52.22,54.41,51.50,352.21K,0.23,43004
27-09-17,56.88,52.34,57.44,52.32,584.71K,8.67,43005
28-09-17,54.87,56.88,57.11,54.07,450.03K,-3.53,43006
29-09-17,52.62,54.87,54.87,50.35,531.89K,-4.1,43007
